uwbtime,uwbx,uwby,uwbz
37.1146,-0.620551,1.11466,1.56623
37.1313,-0.628387,1.11209,1.56808
37.1477,-0.636773,1.10846,1.56946
37.1643,-0.643863,1.10602,1.57061
37.181,-0.650039,1.10285,1.57308
37.1978,-0.654708,1.1006,1.57445
37.2146,-0.659976,1.0973,1.57538
37.2308,-0.665957,1.09367,1.57587
37.2474,-0.671154,1.09102,1.5758
37.2642,-0.677183,1.08543,1.5753
37.2809,-0.683637,1.08024,1.57596
37.2973,-0.688326,1.07773,1.57673
37.314,-0.694434,1.0742,1.5769
37.3307,-0.699702,1.07057,1.57718
37.3474,-0.703805,1.06499,1.57826
37.3638,-0.706016,1.06141,1.57927
37.3804,-0.710483,1.05722,1.5818
37.3971,-0.715213,1.05391,1.58393
37.4139,-0.720944,1.05063,1.58571
37.4305,-0.727901,1.04676,1.58717
37.4469,-0.735162,1.04324,1.58857
37.4803,-0.745199,1.04019,1.58988
37.497,-0.752396,1.03744,1.58892
37.5134,-0.75863,1.03536,1.58728
37.5301,-0.76409,1.03036,1.58576
37.5468,-0.768357,1.02595,1.5841
37.5635,-0.772825,1.02305,1.58306
37.5799,-0.776918,1.01746,1.58145
37.5966,-0.782382,1.01296,1.58035
37.6132,-0.787656,1.00797,1.57939
37.6466,-0.796574,1.00124,1.57859
37.663,-0.799518,0.997626,1.5782
37.6797,-0.802862,0.995889,1.5762
37.6964,-0.807124,0.993496,1.57514
37.7131,-0.811188,0.989447,1.57589
37.7295,-0.81476,0.983916,1.57757
37.7462,-0.81721,0.979049,1.57826
37.7628,-0.821174,0.975608,1.57852
37.7798,-0.826612,0.970602,1.57941
37.7961,-0.832529,0.965377,1.58023
37.8127,-0.836952,0.960194,1.58048
37.8293,-0.842353,0.954971,1.58126
37.8461,-0.846616,0.951408,1.58309
37.8627,-0.850826,0.947144,1.58469
37.8792,-0.855829,0.942782,1.58593
37.8958,-0.860852,0.938317,1.58748
37.9124,-0.865314,0.9339,1.58951
37.9292,-0.870425,0.930371,1.5917
37.9456,-0.873625,0.927372,1.59307
37.9623,-0.877578,0.923158,1.59494
37.9789,-0.882199,0.917697,1.59692
37.9957,-0.885586,0.911883,1.59986
38.0124,-0.888639,0.906882,1.60289
38.0288,-0.892592,0.90076,1.60468
38.0454,-0.897398,0.896072,1.60457
38.0621,-0.902606,0.889825,1.60406
38.0789,-0.907025,0.883599,1.60335
38.0953,-0.91158,0.879104,1.60286
38.1285,-0.919723,0.872109,1.60255
38.1454,-0.925779,0.867196,1.60229
38.162,-0.930598,0.862919,1.60235
38.1784,-0.93873,0.859963,1.60179
38.195,-0.944132,0.856192,1.60116
38.2118,-0.950092,0.852121,1.60049
38.2284,-0.956128,0.846555,1.59987
38.2453,-0.963133,0.842788,1.59886
38.2615,-0.969556,0.839263,1.59714
38.2782,-0.976784,0.834276,1.59581
38.2949,-0.983203,0.828958,1.59525
38.3114,-0.989698,0.823924,1.5946
38.328,-0.995796,0.819193,1.59416
38.3446,-1.00177,0.816104,1.59277
38.3614,-1.00426,0.811992,1.59179
38.3781,-1.00776,0.806343,1.59184
38.3945,-1.01318,0.800536,1.59235
38.4111,-1.01699,0.793611,1.59334
38.4281,-1.02028,0.786947,1.59445
38.4446,-1.02236,0.780568,1.59528
38.461,-1.025,0.776608,1.59622
38.4776,-1.02752,0.773446,1.59658
38.4942,-1.03147,0.769643,1.59683
38.511,-1.0352,0.764893,1.59784
38.5278,-1.03716,0.759392,1.59917
38.5441,-1.0381,0.75565,1.59947
38.561,-1.04085,0.751956,1.59849
38.5778,-1.04458,0.747276,1.59939
38.5942,-1.04682,0.743268,1.60125
38.611,-1.04792,0.73799,1.60234
38.6274,-1.05025,0.731254,1.60226
38.6439,-1.05252,0.723835,1.60192
38.6607,-1.05562,0.716127,1.60185
38.6771,-1.05907,0.711373,1.60218
38.6937,-1.06449,0.706821,1.60251
38.7107,-1.06975,0.700438,1.60189
38.7271,-1.07588,0.694437,1.6014
38.7438,-1.08078,0.689122,1.60152
38.7602,-1.08579,0.683025,1.60141
38.7768,-1.09005,0.677236,1.6009
38.7936,-1.09561,0.671071,1.59904
38.8103,-1.09845,0.665893,1.59813
38.8267,-1.10161,0.659626,1.59775
38.8433,-1.1059,0.653648,1.59697
38.86,-1.1093,0.647374,1.59684
38.8768,-1.11229,0.641466,1.59649
38.8932,-1.11409,0.635745,1.59703
38.9098,-1.11688,0.631221,1.59751
38.9265,-1.12031,0.625512,1.59662
38.9432,-1.12541,0.619181,1.59688
38.9599,-1.12974,0.614016,1.59793
38.9764,-1.13457,0.606037,1.59917
38.9929,-1.13951,0.60013,1.60022
39.0097,-1.14325,0.592148,1.6011
39.0264,-1.14679,0.585796,1.60062
39.0428,-1.15011,0.582141,1.59952
39.0594,-1.15193,0.576834,1.59865
39.0761,-1.15409,0.571744,1.59724
39.0929,-1.15647,0.56559,1.59467
39.1095,-1.1607,0.56036,1.59168
39.1259,-1.1629,0.55381,1.58835
39.1426,-1.16602,0.547905,1.58537
39.1759,-1.17016,0.536506,1.58284
39.1924,-1.17383,0.529566,1.58147
39.2091,-1.17877,0.522524,1.57945
39.2257,-1.18196,0.515462,1.57663
39.2425,-1.1859,0.510471,1.57542
39.2589,-1.18866,0.504494,1.57451
39.2756,-1.1911,0.499624,1.57373
39.2922,-1.19231,0.494156,1.5723
39.309,-1.19441,0.489547,1.57205
39.3256,-1.19782,0.484867,1.57231
39.342,-1.20031,0.477602,1.57162
39.3587,-1.20328,0.469916,1.57088
39.3754,-1.20563,0.463084,1.5698
39.3921,-1.20761,0.455593,1.56946
39.4085,-1.20899,0.448446,1.56939
39.4252,-1.21111,0.441962,1.56923
39.4418,-1.21414,0.435578,1.56783
39.4586,-1.21488,0.429055,1.5667
39.4752,-1.21734,0.423526,1.56645
39.4917,-1.21888,0.417989,1.56688
39.5083,-1.22026,0.410761,1.56792
39.525,-1.22245,0.404549,1.56952
39.5418,-1.22416,0.398382,1.57099
39.5582,-1.2267,0.392843,1.57161
39.5748,-1.22808,0.387148,1.57302
39.5914,-1.23003,0.383705,1.575
39.6083,-1.23017,0.379242,1.57677
39.6413,-1.23059,0.367842,1.57827
39.6579,-1.22999,0.36079,1.57999
39.6747,-1.23211,0.355291,1.58134
39.6913,-1.23406,0.348569,1.58309
39.7078,-1.23399,0.343837,1.58387
39.7244,-1.2342,0.337553,1.58473
39.7411,-1.23681,0.33225,1.58507
39.7578,-1.23927,0.327151,1.58571
39.7743,-1.24066,0.319981,1.58509
39.7909,-1.2409,0.312637,1.58551
39.8075,-1.24186,0.306329,1.58455
39.8243,-1.24335,0.299811,1.58374
39.841,-1.2463,0.294828,1.58292
39.8574,-1.24978,0.289018,1.58132
39.8907,-1.25266,0.278074,1.57932
39.9076,-1.25453,0.270797,1.57719
39.9239,-1.25519,0.263514,1.57495
39.9405,-1.25695,0.254676,1.57301
39.9572,-1.25666,0.24589,1.57163
39.9739,-1.25693,0.237819,1.5703
39.9907,-1.25654,0.230228,1.56983
40.007,-1.25676,0.22237,1.56988
40.0236,-1.25681,0.214091,1.57056
40.0404,-1.25893,0.206401,1.57086
40.0571,-1.26006,0.200655,1.57168
40.0901,-1.26031,0.189707,1.57167
40.1236,-1.25981,0.178537,1.57245
40.14,-1.26215,0.172313,1.57195
40.1566,-1.26549,0.166999,1.57233
40.1904,-1.26908,0.156885,1.5728
40.2066,-1.27398,0.151818,1.57168
40.2231,-1.27876,0.144528,1.57107
40.2397,-1.28063,0.137525,1.57067
40.2568,-1.28184,0.130385,1.57058
40.2731,-1.28272,0.122547,1.56961
40.3063,-1.28289,0.109783,1.56794
40.3232,-1.285,0.103809,1.56544
40.3397,-1.28783,0.0969802,1.56373
40.3563,-1.29154,0.0910404,1.56219
40.3727,-1.29402,0.0852323,1.56006
40.3896,-1.29506,0.0794959,1.55785
40.4061,-1.29394,0.0728217,1.55604
40.4228,-1.29448,0.0657029,1.55555
40.4392,-1.29537,0.0605503,1.55555
40.4726,-1.29583,0.0496695,1.55316
40.4893,-1.29762,0.0459859,1.55154
40.5224,-1.29898,0.0352503,1.55134
40.5389,-1.29956,0.0295516,1.55113
40.5558,-1.29791,0.0234145,1.55087
40.5724,-1.29693,0.0179436,1.55128
40.5888,-1.29746,0.0117901,1.55188
40.6222,-1.29728,-0.00184864,1.55333
40.6553,-1.29613,-0.0151111,1.5541
40.672,-1.29474,-0.0222794,1.55552
40.6886,-1.2952,-0.0296638,1.55587
40.7054,-1.2931,-0.0367483,1.55727
40.7384,-1.29047,-0.0487553,1.55859
40.7551,-1.28803,-0.0544651,1.55949
40.7718,-1.28345,-0.0612642,1.56026
40.7885,-1.28106,-0.0676278,1.5613
40.8049,-1.27968,-0.0750983,1.56197
40.8216,-1.278,-0.0838359,1.56254
40.8382,-1.27793,-0.0903788,1.56364
40.8714,-1.27559,-0.105071,1.56441
40.8881,-1.27305,-0.112007,1.56582
40.9047,-1.26911,-0.118697,1.56825
40.9215,-1.26705,-0.124826,1.57179
40.9382,-1.2653,-0.130403,1.57501
40.9551,-1.26254,-0.136636,1.57764
40.9712,-1.26144,-0.142036,1.58037
40.9879,-1.2596,-0.147155,1.58144
41.0046,-1.25998,-0.153158,1.58173
41.0377,-1.25609,-0.166802,1.58215
41.0543,-1.25266,-0.173484,1.58035
41.0712,-1.25107,-0.180139,1.57795
41.0877,-1.24954,-0.1878,1.57652
41.1042,-1.24869,-0.192614,1.57494
41.1208,-1.2493,-0.198978,1.57192
41.1375,-1.25051,-0.204925,1.56867
41.1543,-1.2508,-0.211689,1.56628
41.1873,-1.24887,-0.225197,1.56397
41.204,-1.24762,-0.23093,1.56218
41.2207,-1.24698,-0.235547,1.56189
41.2372,-1.24682,-0.240761,1.56223
41.2538,-1.24715,-0.248215,1.56303
41.2872,-1.24567,-0.261682,1.56348
41.3038,-1.24465,-0.267906,1.56445
41.3207,-1.2441,-0.274959,1.56517
41.337,-1.24164,-0.282525,1.56538
41.3536,-1.24073,-0.288244,1.56574
41.3704,-1.23764,-0.295506,1.56643
41.4034,-1.23236,-0.308255,1.56745
41.42,-1.23035,-0.315227,1.56823
41.4369,-1.22882,-0.321135,1.56918
41.4532,-1.22766,-0.326695,1.57001
41.4699,-1.2272,-0.331251,1.57061
41.4865,-1.22479,-0.335123,1.57025
41.5033,-1.22239,-0.338653,1.56954
41.5199,-1.22232,-0.34397,1.56928
41.5364,-1.22311,-0.348153,1.56966
41.553,-1.22404,-0.3543,1.56916
41.5697,-1.2231,-0.360879,1.56819
41.5865,-1.22285,-0.368753,1.56701
41.6029,-1.2226,-0.374528,1.56486
41.6195,-1.22203,-0.382617,1.56229
41.6361,-1.22066,-0.390679,1.55995
41.6529,-1.22073,-0.3986,1.55805
41.6861,-1.2169,-0.412193,1.55644
41.7026,-1.21572,-0.420639,1.55434
41.7194,-1.21468,-0.428141,1.55248
41.7525,-1.2109,-0.442712,1.55212
41.7691,-1.20969,-0.450275,1.5528
41.7858,-1.2086,-0.45745,1.5526
41.8192,-1.20468,-0.470779,1.55198
41.8356,-1.19975,-0.476442,1.551
41.8524,-1.19632,-0.484742,1.55079
41.869,-1.19396,-0.491458,1.54942
41.8857,-1.19043,-0.498276,1.5494
41.9021,-1.18922,-0.503356,1.5491
41.9187,-1.18806,-0.508333,1.55001
41.9354,-1.18491,-0.512888,1.55177
41.9522,-1.18134,-0.517401,1.55227
41.9686,-1.17767,-0.52252,1.55264
41.9852,-1.17453,-0.529696,1.55287
42.0019,-1.17232,-0.537507,1.55291
42.0353,-1.16389,-0.55251,1.55259
42.0518,-1.16096,-0.561077,1.55184
42.0683,-1.15755,-0.568151,1.55084
42.1018,-1.15073,-0.580304,1.54913
42.1182,-1.14919,-0.586297,1.54794
42.1348,-1.14606,-0.590555,1.54697
42.1514,-1.14677,-0.595243,1.54594
42.1683,-1.1445,-0.598922,1.54523
42.185,-1.14313,-0.602529,1.54485
42.2013,-1.14005,-0.606682,1.54498
42.2179,-1.13981,-0.611891,1.54632
42.2347,-1.13842,-0.617153,1.54726
42.2514,-1.13834,-0.621273,1.54855
42.2678,-1.13625,-0.626479,1.54915
42.2844,-1.13356,-0.631388,1.54999
42.3011,-1.12876,-0.636171,1.55083
42.3179,-1.12702,-0.639832,1.5533
42.3343,-1.12493,-0.644703,1.55575
42.3509,-1.12398,-0.651061,1.5588
42.3677,-1.12022,-0.658377,1.56159
42.3844,-1.11565,-0.66487,1.56413
42.401,-1.11244,-0.669245,1.56604
42.4174,-1.10962,-0.672347,1.5678
42.4341,-1.10616,-0.677112,1.56955
42.4508,-1.10266,-0.680979,1.57057
42.4675,-1.09865,-0.686427,1.57139
42.4839,-1.09415,-0.691211,1.5721
42.5006,-1.09322,-0.699427,1.57308
42.5174,-1.09091,-0.704713,1.5727
42.534,-1.09074,-0.711063,1.5719
42.5507,-1.0889,-0.717469,1.57025
42.567,-1.08876,-0.722823,1.56957
42.5837,-1.08659,-0.728454,1.5682
42.6007,-1.08597,-0.733238,1.56725
42.6171,-1.08386,-0.737831,1.56644
42.6335,-1.08108,-0.741902,1.56438
42.6502,-1.07795,-0.747446,1.56317
42.6668,-1.07404,-0.75277,1.56159
42.7001,-1.06527,-0.76316,1.56087
42.7167,-1.06076,-0.767049,1.55944
42.7335,-1.05402,-0.772216,1.5566
42.7501,-1.04924,-0.776636,1.5551
42.7667,-1.04365,-0.783052,1.55379
42.7832,-1.04008,-0.787411,1.55222
42.8,-1.03695,-0.79245,1.55126
42.8332,-1.0294,-0.801802,1.55042
42.8496,-1.02467,-0.806735,1.54927
42.8664,-1.01887,-0.811601,1.54825
42.8832,-1.01185,-0.815496,1.5479
42.8997,-1.00588,-0.818955,1.54854
42.9164,-0.999941,-0.822387,1.54868
42.9328,-0.994369,-0.827007,1.54855
42.9494,-0.990792,-0.830141,1.54851
42.9661,-0.987009,-0.835564,1.54792
42.9829,-0.981489,-0.840179,1.54803
42.9993,-0.976501,-0.844703,1.54954
43.016,-0.971438,-0.84967,1.55121
43.0493,-0.961555,-0.85805,1.55411
43.0824,-0.950154,-0.864357,1.55671
43.099,-0.944958,-0.868754,1.55762
43.1161,-0.938458,-0.873221,1.55927
43.1325,-0.932747,-0.875261,1.56193
43.1489,-0.927063,-0.878661,1.56434
43.1657,-0.921007,-0.882789,1.56677
43.1822,-0.916365,-0.887339,1.56987
43.1989,-0.909961,-0.891985,1.57197
43.2154,-0.904109,-0.895286,1.57474
43.232,-0.898374,-0.900347,1.57776
43.2486,-0.892296,-0.905177,1.58119
43.2658,-0.885118,-0.908638,1.58399
43.2819,-0.880694,-0.913246,1.58669
43.2985,-0.87612,-0.917507,1.58844
43.3151,-0.872628,-0.921282,1.58965
43.3319,-0.866574,-0.927033,1.59044
43.3486,-0.861569,-0.935835,1.59091
43.365,-0.855864,-0.940519,1.59163
43.3816,-0.851624,-0.944802,1.59216
43.3984,-0.846841,-0.951195,1.59192
43.4151,-0.840628,-0.957012,1.59088
43.4315,-0.835328,-0.961196,1.5903
43.4481,-0.827822,-0.965854,1.59011
43.4648,-0.823085,-0.970624,1.59042
43.4815,-0.815712,-0.974541,1.58992
43.4982,-0.809197,-0.97929,1.58924
43.5146,-0.803376,-0.983056,1.58883
43.5312,-0.799315,-0.987441,1.58781
43.5479,-0.796596,-0.992315,1.58631
43.5647,-0.791799,-0.996352,1.58449
43.5811,-0.785753,-1.00027,1.58287
43.5977,-0.779208,-1.00592,1.58099
43.6144,-0.771511,-1.01125,1.58003
43.6312,-0.76519,-1.01623,1.57869
43.6478,-0.761238,-1.02295,1.57664
43.6647,-0.758405,-1.02834,1.57412
43.6808,-0.757596,-1.03215,1.57267
43.6976,-0.752518,-1.03715,1.57148
43.7143,-0.749379,-1.04147,1.5704
43.7307,-0.746356,-1.0462,1.56887
43.7473,-0.741756,-1.05302,1.5672
43.7808,-0.730096,-1.06153,1.56546
43.8139,-0.71817,-1.06901,1.56329
43.8305,-0.710931,-1.07172,1.56183
43.8639,-0.698209,-1.07941,1.56076
43.8969,-0.687401,-1.08631,1.56047
43.9137,-0.681437,-1.0891,1.56027
43.9304,-0.6764,-1.0929,1.56077
43.9468,-0.671562,-1.09694,1.56199
43.9634,-0.666137,-1.10044,1.5648
43.9801,-0.659443,-1.10477,1.56784
43.9969,-0.654962,-1.11017,1.5709
44.0135,-0.649652,-1.11464,1.57445
44.0299,-0.64365,-1.11817,1.57824
44.0466,-0.638279,-1.12018,1.58179
44.0633,-0.631071,-1.12392,1.58459
44.08,-0.625302,-1.12783,1.58654
44.0964,-0.619225,-1.12958,1.58833
44.113,-0.615164,-1.13047,1.59035
44.1297,-0.607779,-1.13314,1.59114
44.1465,-0.601526,-1.1365,1.59251
44.1629,-0.595661,-1.14007,1.59287
44.1796,-0.587306,-1.1441,1.59258
44.1962,-0.577791,-1.14747,1.59254
44.213,-0.572287,-1.15095,1.59274
44.2296,-0.566562,-1.1537,1.59271
44.2461,-0.559298,-1.1564,1.59253
44.2627,-0.553135,-1.15929,1.59287
44.2795,-0.54806,-1.16164,1.5939
44.2961,-0.545247,-1.16341,1.59448
44.3125,-0.540163,-1.16615,1.59509
44.3292,-0.534757,-1.16962,1.5954
44.3626,-0.522265,-1.17547,1.59765
44.3792,-0.514964,-1.17931,1.59825
44.3957,-0.506724,-1.18232,1.59835
44.4123,-0.499344,-1.18439,1.59849
44.4291,-0.493298,-1.18918,1.59803
44.4457,-0.487033,-1.19241,1.59835
44.4622,-0.481117,-1.1966,1.59777
44.4788,-0.477317,-1.19987,1.59842
44.4954,-0.471673,-1.20099,1.59855
44.5122,-0.467101,-1.20071,1.59859
44.5286,-0.463108,-1.20204,1.59811
44.5453,-0.459387,-1.20187,1.59804
44.5619,-0.455476,-1.20156,1.59823
44.5787,-0.450577,-1.203,1.59768
44.5954,-0.446047,-1.20252,1.59756
44.6118,-0.440764,-1.20331,1.59817
44.6284,-0.435028,-1.20522,1.59854
44.6452,-0.426729,-1.20724,1.59786
44.6619,-0.420484,-1.20674,1.59785
44.6783,-0.412202,-1.20597,1.59686
44.6949,-0.406862,-1.20766,1.59556
44.7115,-0.402514,-1.21097,1.59547
44.7283,-0.398448,-1.21573,1.59497
44.7614,-0.385441,-1.22142,1.59615
44.778,-0.381249,-1.22532,1.59609
44.7947,-0.37562,-1.22897,1.59655
44.8115,-0.368862,-1.23151,1.59662
44.8279,-0.362563,-1.23538,1.59781
44.8445,-0.358562,-1.24057,1.59777
44.8612,-0.354771,-1.2455,1.59745
44.8779,-0.349333,-1.24798,1.59675
44.8944,-0.34362,-1.24977,1.59688
44.911,-0.336954,-1.25129,1.59727
44.9276,-0.330704,-1.25401,1.59779
44.9445,-0.324007,-1.25509,1.5976
44.9614,-0.315678,-1.2577,1.59702
44.9775,-0.30733,-1.25991,1.59627
44.9941,-0.300022,-1.26242,1.59595
45.0108,-0.292248,-1.2639,1.59616
45.0276,-0.284803,-1.26499,1.59653
45.044,-0.277947,-1.26577,1.59664
45.0606,-0.272287,-1.26597,1.59761
45.0944,-0.259416,-1.26737,1.60029
45.1105,-0.255035,-1.26654,1.60213
45.1271,-0.248173,-1.2679,1.60288
45.1437,-0.240024,-1.26976,1.60313
45.1608,-0.230576,-1.27144,1.60451
45.1772,-0.222644,-1.27252,1.60708
45.2102,-0.208387,-1.2771,1.61088
45.2268,-0.201558,-1.28042,1.6135
45.2437,-0.194585,-1.281,1.61522
45.2767,-0.178547,-1.2851,1.61774
45.2933,-0.172195,-1.28674,1.6201
45.3101,-0.163705,-1.28914,1.62203
45.3273,-0.157445,-1.29229,1.62321
45.3432,-0.15147,-1.29448,1.62469
45.36,-0.147666,-1.29656,1.62717
45.3768,-0.142442,-1.29881,1.62954
45.3933,-0.137313,-1.30076,1.63263
45.4097,-0.133066,-1.30017,1.63592
45.4263,-0.127998,-1.30054,1.63837
45.443,-0.124003,-1.30257,1.64099
45.4598,-0.119081,-1.30414,1.64294
45.4764,-0.113542,-1.30582,1.64448
45.4928,-0.106395,-1.30618,1.6449
45.5094,-0.0996948,-1.30637,1.64474
45.5262,-0.0937328,-1.30555,1.6446
45.5429,-0.0883753,-1.30573,1.64265
45.5593,-0.0824441,-1.30718,1.64048
45.5759,-0.0763678,-1.3079,1.63789
45.5926,-0.0723842,-1.31036,1.63565
45.6094,-0.0660055,-1.31182,1.63351
45.6258,-0.0612687,-1.31248,1.63157
45.6424,-0.0546611,-1.31394,1.62945
45.6591,-0.0474559,-1.31314,1.62744
45.6759,-0.041629,-1.31175,1.62506
45.6927,-0.0337535,-1.31008,1.62445
45.7256,-0.0183518,-1.31138,1.62432
45.7422,-0.0107112,-1.31227,1.62432
45.759,-0.00129977,-1.31453,1.62354
45.7754,0.00833587,-1.3167,1.623
45.7921,0.0152001,-1.318,1.62224
45.8087,0.0237689,-1.31885,1.62274
45.8255,0.0315485,-1.31862,1.62533
45.8421,0.0378654,-1.31831,1.62807
45.8585,0.0450079,-1.31698,1.6314
45.8752,0.051054,-1.31716,1.63393
45.8919,0.0596682,-1.31624,1.6367
45.9086,0.0684823,-1.31559,1.64025
45.925,0.076206,-1.31366,1.64272
45.9417,0.0827734,-1.31227,1.64539
45.9583,0.0895967,-1.31111,1.64679
45.9752,0.0947141,-1.31112,1.64744
45.9917,0.100658,-1.3103,1.64849
46.0082,0.105575,-1.3081,1.65035
46.0248,0.111782,-1.3072,1.652
46.0415,0.118284,-1.30624,1.65289
46.0583,0.124511,-1.30704,1.65258
46.0747,0.13057,-1.30769,1.65228
46.0913,0.137501,-1.30773,1.65177
46.108,0.14285,-1.30766,1.652
46.125,0.147947,-1.30768,1.65154
46.1411,0.152741,-1.30837,1.65034
46.1578,0.160457,-1.30842,1.65002
46.1747,0.165483,-1.30873,1.64872
46.1912,0.171961,-1.30711,1.64568
46.2079,0.178869,-1.30631,1.64255
46.2243,0.185575,-1.30582,1.64041
46.2411,0.191827,-1.30583,1.6386
46.2576,0.198229,-1.30422,1.63714
46.2743,0.203844,-1.30218,1.63554
46.2908,0.209523,-1.29965,1.63525
46.3074,0.214996,-1.29788,1.63545
46.3243,0.219264,-1.29604,1.63541
46.3408,0.226067,-1.29435,1.63612
46.3575,0.231972,-1.29398,1.63697
46.3739,0.234556,-1.29383,1.63738
46.3907,0.239332,-1.2929,1.63698
46.4073,0.243624,-1.29274,1.63613
46.424,0.247018,-1.29324,1.6349
46.4404,0.252618,-1.29268,1.63393
46.457,0.258345,-1.29263,1.63224
46.4737,0.264197,-1.29201,1.63121
46.4905,0.268948,-1.29145,1.63009
46.5069,0.275688,-1.29183,1.6287
46.5236,0.280938,-1.29119,1.62788
46.5401,0.288524,-1.29055,1.62888
46.5569,0.293931,-1.29033,1.63031
46.5736,0.302995,-1.29,1.6313
46.59,0.310433,-1.28972,1.63159
46.6066,0.319105,-1.28712,1.63143
46.6233,0.325317,-1.28498,1.63077
46.6401,0.331589,-1.28213,1.63
46.6565,0.337502,-1.27843,1.62989
46.6731,0.343414,-1.27549,1.62842
46.6897,0.349647,-1.27244,1.62691
46.7066,0.354375,-1.27075,1.62582
46.7232,0.358858,-1.26923,1.62486
46.7396,0.363936,-1.26839,1.62382
46.7562,0.368163,-1.26713,1.62351
46.773,0.372468,-1.26614,1.62272
46.7897,0.377191,-1.26495,1.62197
46.8061,0.382102,-1.26386,1.62113
46.8227,0.386861,-1.26234,1.62052
46.8394,0.392837,-1.26091,1.62069
46.8562,0.39884,-1.25948,1.61994
46.8726,0.40524,-1.25936,1.61862
46.8726,0.412055,-1.25889,1.61769
46.9058,0.412055,-1.25889,1.61769
46.9227,0.412055,-1.25889,1.61769
46.9394,0.412055,-1.25889,1.61769
46.9557,0.412055,-1.25889,1.61769
46.9723,0.412055,-1.25889,1.61769
46.9892,0.412055,-1.25889,1.61769
47.0057,0.412055,-1.25889,1.61769
47.0222,0.412055,-1.25889,1.61769
47.0388,0.412055,-1.25889,1.61769
47.0555,0.412055,-1.25889,1.61769
47.0723,0.412055,-1.25889,1.61769
47.0889,0.412055,-1.25889,1.61769
47.1053,0.412055,-1.25889,1.61769
47.122,0.412055,-1.25889,1.61769
47.1387,0.412055,-1.25889,1.61769
47.1554,0.412055,-1.25889,1.61769
47.1718,0.412055,-1.25889,1.61769
47.1884,0.412055,-1.25889,1.61769
47.2051,0.412055,-1.25889,1.61769
47.2219,0.412055,-1.25889,1.61769
47.2383,0.412055,-1.25889,1.61769
47.2549,0.412055,-1.25889,1.61769
47.2716,0.412055,-1.25889,1.61769
47.2884,0.412055,-1.25889,1.61769
47.305,0.412055,-1.25889,1.61769
47.3214,0.412055,-1.25889,1.61769
47.338,0.412055,-1.25889,1.61769
47.3548,0.412055,-1.25889,1.61769
47.3714,0.412055,-1.25889,1.61769
47.3879,0.412055,-1.25889,1.61769
47.4046,0.50299,-1.21837,1.61653
47.4212,0.550309,-1.19698,1.61751
47.438,0.576421,-1.18628,1.61836
47.4546,0.591386,-1.17857,1.62019
47.4711,0.602488,-1.17495,1.62098
47.4877,0.610499,-1.17011,1.62172
47.5044,0.615888,-1.16594,1.62204
47.521,0.621059,-1.16283,1.62179
47.5375,0.625984,-1.15942,1.62215
47.5542,0.633648,-1.15452,1.62271
47.5709,0.639056,-1.15149,1.62322
47.5876,0.645213,-1.14829,1.62433
47.604,0.652145,-1.14484,1.62453
47.6207,0.658846,-1.143,1.62406
47.6373,0.66517,-1.13972,1.62183
47.6541,0.669996,-1.13549,1.6203
47.6707,0.675554,-1.12995,1.62006
47.6872,0.679009,-1.12578,1.61902
47.7038,0.683371,-1.12235,1.61798
47.7205,0.685214,-1.11746,1.61589
47.7372,0.686773,-1.11144,1.61427
47.7537,0.688319,-1.1058,1.61307
47.7703,0.691138,-1.10024,1.61138
47.7869,0.693716,-1.09525,1.60884
47.8037,0.694942,-1.09018,1.60496
47.8203,0.697135,-1.08524,1.6024
47.8368,0.700519,-1.08046,1.60131
47.8534,0.707097,-1.07541,1.60161
47.8701,0.712341,-1.07056,1.60254
47.8869,0.718375,-1.06534,1.60309
47.9033,0.722156,-1.06098,1.6043
47.9199,0.726258,-1.05579,1.6055
47.9366,0.731139,-1.05056,1.60808
47.9534,0.736848,-1.04306,1.60975
47.9698,0.742572,-1.03871,1.61292
47.9864,0.749002,-1.03412,1.61558
48.0198,0.759479,-1.02713,1.61949
48.0529,0.769608,-1.02015,1.62294
48.0695,0.776578,-1.01708,1.62707
48.0862,0.78259,-1.01338,1.63022
48.1029,0.787136,-1.0094,1.63309
48.1194,0.793838,-1.00573,1.63578
48.136,0.800358,-1.0009,1.63797
48.1526,0.806752,-0.996458,1.6388
48.1694,0.815076,-0.993545,1.63971
48.1861,0.82066,-0.990636,1.63976
48.2025,0.826687,-0.987351,1.63902
48.2191,0.832688,-0.983861,1.63861
48.2362,0.837717,-0.981081,1.63777
48.2526,0.844341,-0.979113,1.6358
48.269,0.848135,-0.975187,1.63455
48.2857,0.851818,-0.971427,1.63316
48.3023,0.856912,-0.966683,1.63263
48.3191,0.860633,-0.961484,1.63242
48.3357,0.866145,-0.954222,1.6322
48.3521,0.870194,-0.94963,1.63237
48.3687,0.875679,-0.944678,1.63173
48.3855,0.881792,-0.93999,1.63084
48.4186,0.893462,-0.931245,1.62973
48.4352,0.901211,-0.924305,1.6289
48.4519,0.908429,-0.918797,1.62638
48.4687,0.915173,-0.91306,1.62356
48.4851,0.921942,-0.907841,1.61948
48.5017,0.928393,-0.902802,1.61566
48.5183,0.936968,-0.896815,1.61184
48.5352,0.94471,-0.889473,1.60807
48.5517,0.952618,-0.882851,1.60349
48.5848,0.967584,-0.874166,1.59815
48.6016,0.97505,-0.86995,1.59318
48.6183,0.981356,-0.864575,1.58972
48.6347,0.986934,-0.858953,1.58579
48.6515,0.992092,-0.852805,1.58206
48.668,0.997423,-0.847495,1.57921
