uwbtime,uwbx,uwby,uwbz
12.2619,0.836049,0.930788,1.60472
12.2785,0.830292,0.937204,1.60569
12.2953,0.827961,0.94516,1.60708
12.312,0.825505,0.951231,1.61414
12.3284,0.825679,0.955102,1.61962
12.345,0.824502,0.957149,1.61531
12.3617,0.816702,0.961139,1.61648
12.3784,0.811196,0.966236,1.61296
12.3949,0.807121,0.970224,1.61385
12.4115,0.797247,0.977745,1.61266
12.4285,0.792858,0.978866,1.6135
12.4453,0.782739,0.985223,1.61846
12.4616,0.779638,0.99451,1.63167
12.478,0.773121,0.993376,1.62579
12.4947,0.76905,0.994786,1.61412
12.5114,0.765487,0.996594,1.61543
12.5281,0.762564,0.998965,1.61945
12.5445,0.754884,1.00487,1.62075
12.5612,0.744239,1.00875,1.62764
12.5781,0.738468,1.01144,1.62663
12.5949,0.733823,1.01542,1.62291
12.611,0.72792,1.01764,1.61646
12.6277,0.722533,1.02151,1.60972
12.6445,0.71793,1.02398,1.60385
12.6611,0.707426,1.02643,1.59845
12.6777,0.703865,1.02509,1.59353
12.6941,0.699287,1.03236,1.59078
12.7109,0.695612,1.03561,1.606
12.7277,0.69041,1.03915,1.61233
12.7442,0.684516,1.04896,1.60275
12.7606,0.679533,1.05312,1.60592
12.7773,0.676388,1.05738,1.60452
12.7942,0.672165,1.06006,1.61408
12.8271,0.666569,1.06989,1.62379
12.8437,0.66068,1.07662,1.61661
12.8606,0.656507,1.07769,1.61791
12.8774,0.648225,1.07734,1.61236
12.8938,0.644422,1.08096,1.62009
12.9102,0.639625,1.08804,1.61686
12.927,0.636893,1.0912,1.62435
